Place_Id,Place_Name,Description,Category,City,Rating,Coordinate,Lat,Long,translated_description,translated_category
282,Curug Cilengkrang,"Curug Cilengkrang bisa menjadi pilihan tujuan objek wisata alam di Bandung. Menawarkan area hutan sejuk serta area air terjun yang menyegarkan. Meski tidak besar, kawasan air terjun cukup bisa untuk menenangkan dan kembali menyegarkan wisatawan. Seolah bertolak belakang dari hingar bingar kota Bandung. Curug Cilengkrang menawarkan wisata alam yang tenang dan begitu hijau. Air terjun yang mempesona, serta hutan dengan pepohonan yang begitu asri. Dimana, tempat ini juga menjadi habitat hidup berbagai satwa liar yang masih terjaga.",Cagar Alam,Bandung,4.0,"{'lat': -6.8908877, 'lng': 107.7307085}",-6.8908877,107.7307085,"Curug Cilengkrang can be a choice of natural attractions in Bandung.Offering a cool forest area and a refreshing waterfall area.Although not large, the waterfall area is quite able to calm and refresh tourists.As if contradictory from the frenetic city of Bandung.Curug Cilengkrang offers a calm and so green natural attractions.The enchanting waterfalls, as well as forests with trees that are so beautiful.Where, this place is also a habitat for living various wildlife that is still maintained.",Nature preserve
283,Jembatan Pasupati,"Jembatan Pasupati atau Jalan Layang Pasupati adalah sebuah jembatan yang menghubungkan bagian utara dan timur Kota Bandung melewati lembah Cikapundung. Panjangnya 2,8 km dan lebarnya 30-60 m. Sebagian jalan itu dibangun di atas Jalan Pasteur, adalah jalan lama dengan pohon palm raja disebelah kanan dan kirinya yang menjadi ciri kota Bandung. Jalan Layang Pasupati juga menjadi salah satu ikon Kota Bandung. Oleh karena itu, pada malam hari bagian tengah Jembatan Pasupati diterangi lampu sorot warna-warni. Jalan layang ini membuat arus lalu lintas dari wilayah sekitar Jabodetabek ke Bandung menjadi lebih mudah. Di bawah Jembatan Pasupati terdapat taman yang bernama Taman Pasupati.
",Taman Hiburan,Bandung,4.6,"{'lat': -6.900098700000001, 'lng': 107.6046708}",-6.9000987,107.6046708,"Pasupati Bridge or Pasupati Layang Road is a bridge that connects the northern and eastern parts of Bandung through the Cikapundung Valley.The length is 2.8 km and the width is 30-60 m.Some of the roads were built on Pasteur Street, are the old roads with the king's palm tree on the right and left which characterizes the city of Bandung.The Pasupati overpass is also one of the icons of the city of Bandung.Therefore, at night the middle of the Pasupati bridge was lit by colorful spotlights.This overpass makes the flow of traffic from the area around Jabodetabek to Bandung become easier.Under the Pasupati Bridge there is a park called Taman Pasupati.",
284,Pasar Baru,"Pasar Baru adalah kawasan perdagangan yang berpusat di Jalan Pasar Baru, Kelurahan Pasar Baru, Kecamatan Sawah Besar, Jakarta Pusat. Pusat perbelanjaan ini didirikan pada tahun 1820, dan merupakan pusat perbelanjaan tertua di Jakarta.Ujung selatan Jalan Pasar Baru berbatasan dengan Jalan Antara dan Jalan Pasar Baru Selatan, serta Jalan Pos yang berdekatan dengan Gedung Kesenian Jakarta. Ujung utara Jalan Pasar Baru berbatasan dengan Jalan Kyai Haji Samanhudi, dekat Metro Pasar Baru dan Jalan Gereja Ayam. Di sisi kiri dan kanan Jalan Pasar Baru terdapat toko pakaian, toko tekstil dan tailor, toko alat olahraga dan sepatu, toko kacamata, dan toko perhiasan emas.\nDi Pasar Baru banyak bermukim orang India-Indonesia. Orang India-Indonesia berdagang menjual kain, alat olahraga, dan sepatu di Pasar Baru. Pada tahun 2002 ada sekitar 2.000 keluarga India yang terdaftar sebagai penduduk Jakarta, dan sebagian besar di antara mereka tinggal di pusat kota, khususnya di kawasan Pasar Baru dan Pintu Air. Di kawasan Pasar Baru juga terdapat tempat ibadah masyarakat India-Indonesia.\n\n",Pusat Perbelanjaan,Bandung,4.3,"{'lat': -6.9177044, 'lng': 107.6036014}",-6.9177044,107.6036014,"Pasar Baru is a trade area based on Jalan Pasar Baru, Pasar Baru Village, Sawah Besar District, Central Jakarta.This shopping center was established in 1820, and is the oldest shopping center in Jakarta.The northern end of the Pasar Baru road is bordered by Jalan Kyai Haji Samanhudi, near Metro Pasar Baru and Jalan Church Church.On the left and right side of Jalan Pasar Baru there are clothing stores, textile and tailor shops, sports equipment and shoe shops, glasses shops, and gold jewelry stores.Indians-indonesia trades selling fabrics, sports equipment, and shoes in the new market.In 2002 there were around 2,000 Indian families registered as residents of Jakarta, and most of them lived in the city center, especially in the Pasar Baru area and floodgates.In the Pasar Baru area there are also places of worship of Indian-Indonesian people. \ N \ n",Shopping center
285,Taman Sejarah Bandung,"Taman Sejarah Bandung adalah taman yang terletak di belakang Balai Kota Bandung, kompleks Pemerintahan Kota Bandung. Taman ini berfungsi untuk mengenalkan sejarah di Kota Bandung. Taman ini dilengkapi informasi mengenai pemimpin kota Bandung dari masa ke masa. Pembangunan taman ini menghabiskan anggaran sekitar 3,5 miliar rupiah.",Budaya,Bandung,4.6,"{'lat': -6.9103086, 'lng': 107.6098619}",-6.9103086,107.6098619,"Bandung History Park is a park located behind the Bandung City Hall, the Bandung City Government Complex.This park serves to introduce history in the city of Bandung.The park is equipped with information about the leader of the city of Bandung from time to time.The construction of this park spent a budget of around 3.5 billion rupiah.",
286,Roemah Seni Sarasvati,"Roemah Seni Sarasvati adalah sebuah galeri yang berlokasi di Jl. Jendral Sudirman 137, Bandung. RSS merupakan project utama Sarasvati Arts Management yang dibangun dengan tujuan untuk memperkenalkan berbagai keragaman seni budaya. RSS juga merupakan tempat bertukar gagasan dan kepedulian untuk menciptakan identitas unik bagi Kota Bandung serta merawat kreativitas dan pengetahuan. Salah satu program kerja yang sedang dirancang adalah Grote Postweg Art Project.",Budaya,Bandung,4.4,"{'lat': -6.9204173, 'lng': 107.5996425}",-6.9204173,107.5996425,"Roemah Art Sarasvati is a gallery located on Jl.Jendral Sudirman 137, Bandung.RSS is the main project of Sarasvati Arts Management that was built with the aim of introducing various diversity of cultural arts.RSS is also a place to exchange ideas and care to create a unique identity for the city of Bandung and care for creativity and knowledge.One of the work programs that is being designed is Grote Postweg Art Project.",Culture
287,Puspa Iptek Sundial,"Puspa Iptek Sundial adalah wahana pendidikan yang terletak di kawasan Kota Baru Parahyangan, Padalarang, Bandung, Jawa Barat. Puspa Iptek Sundial diresmikan pada tanggal 11 Mei 2002, bertepatan dengan momen Hari Pendidikan Nasional. Keberadaan Puspa Iptek Sundial merupakan upaya penting bagi perwujudan Kota Baru Parahyangan sebagai Kota Mandiri yang berwawasan pendidikan. Mulai tahun 2013 area alat peraga di Puspa Iptek Sundial juga diperluas serta fasilitasnya diperlengkap, seiring dengan semakin tingginya minat dan kepedulian masyarakat terhadap dunia sains dan teknologi.",Taman Hiburan,Bandung,4.4,"{'lat': -6.852207999999999, 'lng': 107.493882}",-6.852208,107.493882,"Puspa IPTEK Sundial is an educational vehicle located in the Kota Baru Parahyangan area, Padalarang, Bandung, West Java.Puspa IPTEK Sundial was inaugurated on May 11, 2002, to coincide with the moment of National Education Day.The existence of Puspa IPTEK Sundial is an important effort for the realization of the City of Baru Parahyangan as an independent city with an educational insight.Starting in 2013 the teaching aids at the Sundial Science and Technology Puspa were also expanded and the facilities were completed, along with the increasing interest and concern of the community towards the world of science and technology.",amusement parks
288,Masjid Salman ITB,"Masjid Salman ITB adalah masjid kampus yang terletak di Jalan Ganesha 7, Lebak Siliwangi, Coblong, Kota Bandung atau tepat di depan area Kampus ITB Ganesha. Dengan luas lahan 7800 m2 dan luas bangunan masjid 1225 m2, Masjid Salman dilengkapi dengan berbagai fasilitas penunjang seperti kantin, air minum gratis, mini market, dan ruang serbaguna. Masjid yang dibuka pada tahun 1972 ini merupakan masjid kampus pertama di Indonesia.",Tempat Ibadah,Bandung,4.8,"{'lat': -6.893664299999999, 'lng': 107.611271}",-6.8936643,107.611271,"Salman ITB Mosque is a campus mosque located on Jalan Ganesha 7, Lebak Siliwangi, Coblong, Bandung City or right in front of the ITB Ganesha campus area.With a land area of 7800 m2 and the mosque building area of 1225 m2, the Salman Mosque is equipped with various supporting facilities such as canteens, free drinking water, mini markets, and multipurpose rooms.The mosque which opened in 1972 was the first campus mosque in Indonesia.",Worship place
289,Curug Aseupan,"Curug Aseupan berada di kawasan Curug Tilu Leuwi Opat. Curug ini merupakan bintang utama dari beberapa curug di sini. Jika diceritakan, kecantikannya bisa lah buat mengisi galeri dan feed instagram. Curug ini sendiri berada di Dusun Ciwangan, Kelurahan Cihanjuang rahayu, kecamatan Parangpong, Kabupaten Bandung Barat. Sekitar 9 KM dari Lembang yang jarangnya cukup berdekatan dengan Curug Cimahi. Bukan hanya menyajikan pemandangan air terjun, di sekitar curug juga terdapat area camping ground yang cukup luas.",Cagar Alam,Bandung,4.7,"{'lat': -6.7875652, 'lng': 107.5822844}",-6.7875652,107.5822844,"Curug Aseupan is in the Curug Tilu Leuwi Opat area.This waterfall is the main star of several waterfalls here.If told, her beauty can be used to fill the gallery and Instagram feed.This waterfall itself is located in Ciwangan Hamlet, Cihanjuang Rahayu Village, Parangpong District, West Bandung Regency.About 9 km from Lembang which rarely is quite close to the Cimahi waterfall.Not only presenting a view of the waterfall, around the waterfall there is also a fairly large camping ground area.",Nature preserve
290,Museum Pendidikan Nasional,"Museum Pendidikan Nasional Universitas Pendidikan Indonesia diresmikan oleh Gubernur Jawa Barat, H. Ahmad Heryawan, Lc. Pembangunan Museum Pendidikan Nasional ini merupakan salah satu bentuk tanggung jawab UPI sebagai perguruan tinggi yang memiliki kepedulian terhadap kelestarian warisan sejarah budaya bangsa khususnya dibidang pendidikan. Museum pada umumnya memamerkan benda koleksi yang berasal dari masa lalu, namun hal tersebut berbeda dengan Museum Pendidikan Nasional Universitas Pendidikan Indonesia. Museum ini menyajikan bagaimana pendidikan dimasa yang akan datang, karena saat ini pendidikan menjadi bersifat forecasting atau ramalan. Keberadaan Museum Pendidikan Nasional diharapkan mampu menjadi wahana pusat penelitian, serta sumber belajar dan pembelajaran, yang dapat meningkatkan kompetensi pendidik maupun wawasan pembelajar dalam mengupayakan peningkatan mutu pendidikan, sekaligus menjadi tujuan wisata budaya di Jawa Barat dan Nasional. Karena pada dasarnya manusia tidak mempelajari masa lalu, melainkan masa depan.
",Budaya,Bandung,4.6,"{'lat': -6.859747400000001, 'lng': 107.5941693}",-6.8597474,107.5941693,"The National Education Museum of the Indonesian University of Education was inaugurated by the Governor of West Java, H. Ahmad Heryawan, Lc.The construction of the National Education Museum is a form of UPI's responsibility as a tertiary institution that has a concern for the sustainability of the nation's cultural history, especially in the field of education.The museum generally exhibits collection objects originating from the past, but this is different from the National Education Museum of the Indonesian University of Education.This museum presents how education in the future, because currently education becomes forecasting or forecast.The existence of the National Education Museum is expected to be a vehicle for research centers, as well as learning and learning resources, which can improve the competence of educators and learning insights in striving to improve the quality of education, as well as being a cultural tourism destination in West and national.Because basically humans do not study the past, but the future.",Culture
291,Water Park Bandung Indah,"Bandung Indah Waterpark merupakan salah satu kolam renang yang ada di Bandung. Menyediakan berbagai wahana permainan air yang cocok bagi keluarga. Terdapat kolam renang untuk dewasa dan anak-anak. Pengunjung dapat melakukan olahraga renang dan rekreasi.
",Taman Hiburan,Bandung,4.0,"{'lat': -6.980580700000001, 'lng': 107.5856567}",-6.9805807,107.5856567,Bandung Indah Waterpark is one of the swimming pools in Bandung.Provides a variety of water games that are suitable for the family.There is a swimming pool for adults and children.Visitors can do swimming and recreation.,amusement parks
292,Curug Anom,"Curug Anom adalah sebuah air terjun yang memiliki dinding batu atau tebing berbentuk flat, sehingga sekilas terlihat seperti tembok, padahal ini nyata tebing batu yang memiliki permukaan rata dengan ketinggian kurang lebih 30 meter. Lokasi Curug Anom berada dalam kawasan obyek wisata Natural Hill Lembang, tepatnya di Jln. Kolonel Masturi, Kec. Cisarua, Kab. Bandung Barat, Jawa Barat. Meskipun debit air di Curug Anom Lembang ini tidak terlalu besar, namun karena ukuran tebing yang sangat tinggi, maka cipratan air yang jatuh dari atas akan terasa seperti hujan lokal. Aliran air yang jatuh mengikuti permukaan dinding tebing yang rata dan kemudian membentur dasar air terjun terlihat seprti seuntai kain sutra yang menghiasi dinding batu.",Cagar Alam,Bandung,4.6,"{'lat': -6.811600899999998, 'lng': 107.5695213}",-6.8116009,107.5695213,"Curug Anom is a waterfall that has a flat stone or cliff wall, so at first glance it looks like a wall, even though this is a real stone cliff that has a flat surface with a height of approximately 30 meters.The location of Curug Anom is in the Natural Hill Lembang tourist attraction, precisely at Jln.Colonel Masturi, Kec.Cisarua, Kab.West Bandung, West Java.Although the water discharge in the Lembang Anom waterfall is not too large, but because of the very high cliff size, the splashing of water that falls from above will feel like local rain.The flow of water that falls following the flat cliff wall surface and then hit the bottom of the waterfall looks like a silk cloth that adorns the stone wall.",Nature preserve
